date,description,death_date
2024-08-09,"Em Barbastro, na Espanha, o Beato Florentino Asêncio Barroso , bispo e mártir, que, fuzilado pelos milicianos durante a violenta perseguição contra a Igreja, com o seu sangue deu testemunho da fé que incessantemente pregava ao povo que lhe foi confiado.",(† 1936)
2024-08-09,"Em Barcelona, também na Espanha, os beatos Rúben de Jesus (Rúben López Aguilar) e seis companheiros [1] , religiosos da Ordem de São João de Deus e mártires, que, na mesma perseguição, assassinados em ódio à vida religiosa, foram ao encontro do Senhor. [1] Os seus nomes são: Artur (Luís Ayala Niño), João Baptista (José Velásquez Peláez), Eugénio Afonso (António Ramírez Salazar), Estêvão (Gabriel Maya Gutiérrez), Melquíades (Raimundo Ramírez Zuluaga), Gaspar (Luís Modesto Páez Perdono).",(† 1936)
2024-08-09,"Em Azanuy, localidade da província de Huesca, também na Espanha, os beatos Faustino Oteiza Segura , presbítero, e Florentino Filipe Naya , religiosos da Ordem dos Clérigos Regrantes das Escolas Pias e mártires, que, na mesma perseguição, morreram por Cristo.",(† 1936)
2024-08-09,"Em Argés, localidade próxima de Toledo, também na Espanha, o Beato Guilherme Plaza Hernández , presbítero da Irmandade dos Sacerdotes Operários e mártir, que foi morto no mesmo dia e no mesmo combate.",(† 1936)
2024-08-09,"Em Carcaixent, localidade próxima de Valência, também na Espanha, o Beato Germano Maria (José Maria Garrigues Hernández), presbítero da Ordem dos Frades Menores Capuchinhos e mártir, que, na violenta perseguição contra a fé cristã, venceu os suplícios corporais com a sua preciosa morte.",(† 1936)
2024-08-09,"Em Villa de Don Fradique, perto de Toledo, também na Espanha, o Beato Francisco López-Gasco Fernández Largo , presbítero da diocese de Toledo e mártir, assassinado em ódio ao sacerdócio.",(† 1936)
2024-08-09,"Em Madrid, também na Espanha, o Beato José Maria Celaya Badiola , religioso da Sociedade Salesiana e mártir, que, na mesma perseguição, derramou o seu sangue por Cristo.",(† 1936)
2024-08-09,"Em Barcelona, também na Espanha, o Beato Lourenço Gabriel (José Figueras Rey), religioso da Congregação dos Irmãos das Escolas Cristãs e mártir, que, na mesma perseguição, acolhendo fielmente as palavras de Cristo, passou da morte à vida gloriosa.",(† 1936)
2024-08-09,"Em Brandeburgo, na Alemanha, o Beato Francisco Jägerstätter , mártir, assassinado durante a opressão de um regime hostil à religião e à dignidade humana.",(† 1943)
2024-08-10,"Festa de São Lourenço , diácono e mártir, que, desejando acompanhar o papa Sisto também no martírio, como refere São Leão Magno, ao receber a ordem de entregar o tesouro da Igreja, mostrou ao tirano os pobres alimentados e vestidos com os bens recebidos em esmola; três dias depois do martírio de Sisto, superou as chamas pela sua fé em Cristo, e os instrumentos do seu suplício converteram-se em insígnias do seu triunfo. O seu corpo foi sepultado em Roma, no lugar chamado Campo Verano, no cemitério que recebeu o seu nome.",(† 258)
2024-08-10,"Comemoração dos santos mártires, que em Alexandria, no Egipto, durante a perseguição do imperador Valeriano, no tempo do prefeito Emiliano, depois de terem suportado diversas e refinadas torturas por longo tempo, alcançaram com vários géneros de morte a coroa do martírio.",(† 257)
2024-08-10,"Em Dunblane, na Escócia, São Blano , bispo.",(† s. VI)
2024-08-10,"Em Alcamo, na Sicília, região da Itália, o Beato Arcângelo de Calatafíni Piacentíni , presbítero da Ordem dos Menores, insigne pela austeridade da sua vida e pelo amor à solidão.",(† 1460)
2024-08-10,"Em Iki, cidade do Japão, o Beato Agostinho Ota , religioso da Companhia de Jesus e mártir, que por Cristo foi degolado.",(† 1622)
2024-08-10,"Num barco-prisão ancorado ao largo de Rochefort, na França, os beatos Cláudio José Jouffret de Bonnefont , da Sociedade de São Sulpício, Francisco François , da Ordem dos Frades Menores Capuchinhos, e Lázaro Tiersot , da Ordem Cartusiana, presbíteros e mártires, que, durante a Revolução Francesa, encerrados na sórdida galera, por causa do sacerdócio consumaram o seu martírio.",(† 1794)
2024-08-10,"No lugar chamado El Saler, próximo de Valência, na Espanha, o Beato José Toledo Pellicer , presbítero e mártir, que, plenamente configurado com Cristo, Sumo Sacerdote, a quem fielmente servira, O imitou com o triunfo do martírio.",(† 1936)
2024-08-10,"Em Valência, também na Espanha, o Beato João Martorell Sória , presbítero da Sociedade Salesiana e mártir, que sofreu o martírio na mesma perseguição. Com ele é também comemorado o Beato mártir Pedro Mesonero Rodríguez , religioso da mesma Sociedade, que, em Vedat de Torrent, povoação do território de Valência, em dia desconhecido deu testemunho de Cristo, coroado com o martírio.",(† 1936)
2024-08-10,"No campo de concentração de Dachau, próximo de Munique da Baviera, na Alemanha, os beatos Francisco Drzewiecki , da Congregação da Pequena Obra da Divina Providência, e Eduardo Grzymala , presbíteros e mártires, naturais da Polónia, que, durante a devastação da sua pátria em tempo de guerra, foram deportados para uma prisão estrangeira pelos perseguidores da fé e, envenenados pela inalação de gás mortífero, foram ao encontro de Cristo.",(† 1942)
2024-08-11,"Memória de Santa Clara , virgem, a primeira das Damas Pobres da Ordem dos Menores, que, seguindo o caminho espiritual de São Francisco, abraçou em Assis uma vida austera, mas rica de obras de caridade e piedade. Amou tanto a pobreza que nunca mais quis separar-se dela, nem sequer na extrema indigência e na enfermidade.",(† 1253)
2024-08-11,"Em Comana, no Ponto, hoje Gumenek, na Turquia, Santo Alexandre , chamado o Carvoeiro, bispo, que, passando da sua eminente erudição na filosofia à ciência da humildade cristã, foi elevado por São Gregório o Taumaturgo à sede episcopal desta Igreja, que ilustrou não só com a pregação, mas também com o martírio consumado nas chamas da fogueira.",(† s. III)
2024-08-11,"Em Roma, no cemitério “Ad Duas Lauros”, junto à Via Labicana, São Tibúrcio , mártir, cujos louvores foram celebrados pelo papa São Dâmaso.",(† s. III-IV)
2024-08-11,"Também em Roma, a comemoração de Santa Susana , a cujo nome, celebrado entre os mártires nos antigos memoriais, foi dedicado a Deus no século VI uma basílica no título de Gaio junto das Termas de Diocleciano.",(† data inc.)
2024-08-11,"Em Assis, na Úmbria, hoje na Toscana, região da Itália, São Rufino , que é considerado o primeiro bispo desta cidade e mártir.",(† c. s. IV)
2024-08-11,"Em Benevento, na Campânia, também região da Itália, São Cassiano , bispo.",(† s. IV)
2024-08-11,"Em Évreux, na Gália, hoje na França, São Taurino , que é venerado como primeiro bispo desta cidade.",(† c. s. V)
2024-08-11,"Na Irlanda, Santa Atracta , abadessa, que, segundo a tradição, recebeu das mãos de São Patrício o véu das virgens.",(† s. V)
2024-08-11,"Na província de Valéria, hoje na Úmbria, região da Itália, Santo Equício , abade, que, como escreve o papa São Gregório Magno, pela sua santidade foi pai de muitos mosteiros e, onde quer que chegasse, abria a fonte da Sagrada Escritura.",(† a. 571)
2024-08-11,"Em Cambrai, na Austrásia, actualmente na França, São Gaugerico , bispo, insigne pela sua piedade e caridade para com os pobres, que foi ordenado diácono por Magnerico de Tréveris e, eleito depois para a sede episcopal de Cambrai, exerceu o ministério durante trinta e nove anos.",(† c. 625)
2024-08-11,"Em Arles, na Provença, também na actual França, Santa Rustícola , abadessa, que dirigiu santamente as monjas durante quase sessenta anos.",(† 632)
2024-08-11,"Em Gloucester, na Inglaterra, os beatos João Sandys e Estêvão Rowsham , presbíteros, e Guilherme Lampley , alfaiate, mártires, que, no reinado de Isabel I, embora em dias diversos e não conhecidos, sofreram os mesmos suplícios por Cristo.","(† 1586, 1587, 1588)"
2024-08-11,"Num barco-prisão ancorado ao largo de Rochefort, na França, o Beato João (Tiago Jorge Rhem), presbítero da Ordem dos Pregadores e mártir, que, encerrado durante a perseguição contra a fé no sórdido cárcere, exortava à esperança os seus companheiros de cativeiro duramente atribulados, até que ele próprio, atingido por uma doença incurável, morreu por Cristo.",(† 1794)
2024-08-11,"Em Milão, na Itália, o Beato Luís Birághi , presbítero da diocese de Milão, fundador da Congregação das Irmãs de Santa Marcelina.",(† 1879)
2024-08-11,"Em Agullent, povoação do território de Valência, na Espanha, o Beato Rafael Afonso Gutiérrez , mártir, pai de família, que, durante a violenta perseguição contra a fé, derramou o seu sangue por Cristo. Com ele comemora-se também o beato mártir Carlos Díaz Gandia , que, na mesma localidade e no mesmo dia, venceu o combate da fé e alcançou a vida eterna.",(† 1936)
2024-08-11,"Em Prat de Compte, povoação próxima de Tarragona, também na Espanha, o Beato Miguel Domingos Cendra , religioso da Sociedade Salesiana e mártir, que, na mesma perseguição, mereceu receber a sublime palma do martírio.",(† 1936)
2024-08-11,"Nos confins do Tibete, o Beato Maurício Tornay , presbítero e mártir, cónego regular da Congregação dos Santos Nicolau e Bernardo de Mont-Joux, que anunciou ardorosamente o Evangelho na China e no Tibete e foi assassinado pelos inimigos em ódio ao nome de Cristo.",(† 1949)
2024-08-12,"Santa Joana Francisca Frémiot de Chantal , religiosa. Do seu matrimónio cristão teve seis filhos, que educou na piedade; depois da morte do esposo, sob a direcção de São Francisco de Sales, percorreu velozmente o caminho da perfeição e dedicou-se às obras de caridade, especialmente para com os pobres e os enfermos. Fundou a Ordem da Visitação de Santa Maria, que também dirigiu sabiamente. Morreu em Moulins, nas margens do rio Allier, próximo de Nevers, na França, no dia 13 de Dezembro.",(† 1641)
2024-08-12,"Em Catânia, na Sicília, actualmente região da Itália, Santo Euplo , mártir, que, durante a perseguição do imperador Diocleciano, segundo a tradição, foi metido no cárcere pelo governador Calvisiano por ter sido encontrado com o livro dos Evangelhos nas mãos; interrogado várias vezes, gloriou-se de ter o Evangelho no coração e por isso foi flagelado até à morte.",(† 304)
2024-08-12,"Em Nicomédia, na Bitínia, hoje Izmit, na Turquia, os santos Aniceto e Fócio , mártires.",(† s. IV)
2024-08-12,"Em Killala, na Irlanda, São Muredach , bispo.",(† c. s. V)
2024-08-12,"Também na Irlanda, no mosteiro que recebeu o seu nome, Santa Lélia , virgem.",(† s. V)
2024-08-12,"Em Bréscia, na Lombardia, região da Itália, Santo Herculano , bispo.",(† s. VI)
2024-08-12,"Em Lérins, ilha da Provença, actualmente na França, os santos mártires Porcário , abade, e muitos outros monges , que, segundo a tradição foram mortos pelos Sarracenos.",(† c. s. VIII)
2024-08-12,"Em Ruthin, no País de Gales setentrional, o Beato Carlos Meehan , presbítero da Ordem dos Frades Menores e mártir, natural da Irlanda, que foi preso ao passar por aquele país em direcção à sua pátria e, condenado à morte por ter entrado como sacerdote no território sob o domínio do rei Carlos II, foi enforcado e esquartejado, assim alcançando a palma do martírio.",(† 1679)
2024-08-12,"Em Roma, o Beato Inocêncio XI , papa, que dirigiu sabiamente a Igreja, embora atribulado por duros sofrimentos e tribulações.",(† 1689)
2024-08-12,"Num sórdido barco-prisão ancorado ao largo de Rochefort, na França, o Beato Pedro Jarrige de la Morélie de Puyredon , presbítero e mártir, que, durante a violenta perseguição contra a Igreja, exposto sem interrupção à ardente irradiação solar, morreu por Cristo.",(† 1794)
2024-08-12,"Em Nam Dinh, cidade do Tonquim, hoje no Vietnam, os santos mártires Tiago Dô Mai Nam My , presbítero, António Nguyen Dich , agricultor, e Miguel Hguyen Huy My , médico, que, no tempo do imperador Minh Mang, depois de cruéis suplícios, foram decapitados por serem cristãos.",(† 1838)
2024-08-12,"Em Hornachuelos, vila próxima de Córdova, na Espanha, a Beata Vitória Díez y Bustos de Molina , virgem e mártir, que exerceu o ofício de professora no Instituto Teresiano e, durante a violenta perseguição contra a Igreja, proclamou a sua fé cristã e sofreu o martírio, enquanto exortava os outros a seguir o mesmo caminho.",(† 1936)
2024-08-12,"Em Valdemoro, próximo de Madrid, também na Espanha, o Beato Flávio (Atilano Dionísio Argüeso González), religioso da Ordem de São João de Deus e mártir, que, na mesma perseguição, foi morto em ódio à fé cristã.",(† 1936)
2024-08-12,"Em Barbastro, próximo de Huesca, no território de Aragão, também na Espanha, os beatos Sebastião Calvo Martínez , presbítero, e cinco companheiros [1] , mártires, religiosos da Congregação dos Missionários Filhos do Imaculado Coração de Maria, que, na mesma perseguição, terminaram vitoriosos o glorioso combate. [1] Estes são os seus nomes: Pedro Cunill Padrós, José Pavón Bueno, Nicásio Sierra Ucar, presbíteros; Venceslau Claris Vilarregut, subdiácono; Gregório Chirivás Lacambra, religioso.",(† 1936)
2024-08-12,"Em Tarragona, também na Espanha, o Beato António Perulles Estivill , presbítero da Irmandade de Sacerdotes Operários Diocesanos e mártir, que, na mesma violenta perseguição, consumou na rua o seu martírio.",(† 1936)
2024-08-12,"Em Fuencarral, na cidade de Madrid, também na Espanha, o Beato Boaventura Garcia Paredes , presbítero da Ordem dos Pregadores e mártir na mesma perseguição religiosa.",(† 1936)
